url,restaurant_id,fetch_count,time_of_fetching_data,rating,rest_name,address,telephone,website,tags,CUISINES,Special_Diets,Meals,is_michelin,menu_link_available,neighborhood,restaurant_rank,Food_Rating,Value_Rating,Service_Rating,Atmosphere_Rating,PRICE_RANGE,FEATURES,total_reviews,menu_link,geo_id
https://www.tripadvisor.com/Restaurant_Review-g187323-d2097602-Reviews-Dolcini-Berlin.html,d2097602,1,"23/12/2023 09:27:26",4.5,Dolcini,"Jaegerstr. 70 Mitte, 10117 Berlin Germany","+49 30 24630456",https://dolcini-italian-restaurant.business.site/?utm_source=gmb&utm_medium=referral,"['$$ - $$$', 'Italian', 'Mediterranean', 'European']","['Italian', 'Mediterranean', 'European', 'Tuscan', 'Romana', 'Lazio', 'Central-Italian']","['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner']",No,No,"Mitte (Borough)0.2 miles from Unter den Linden","#70 of 5,705 Restaurants in Berlin",4.5,4.5,4.5,4,"['$7 - $18']","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service', 'Highchairs Available']",258,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d21039481-Reviews-Tacorino-Berlin.html,d21039481,1,"23/12/2023 09:22:31",4,Tacoriño,"Knesebeckstr. 18-19, 10623 Berlin Germany","+49 30 23545313",http://tacorino.de/,"['$$ - $$$', 'Mexican', 'Latin', 'South American']","['International', 'European', 'Central European']","['Gluten Free Options']","['Lunch', 'Dinner']",No,No,"Charlottenburg0.6 miles from Kurfurstendamm","#2,774 of 5,705 Restaurants in Berlin",4.5,4.5,4.5,4.5,"['$25 - $218']","['Outdoor Seating', 'Free off-street parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Reservations', 'Seating', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']",23,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d21079346-Reviews-Figuig-Paris_Ile_de_France.html,d21079346,1,"24/12/2023 08:32:37",5,Figuig,"Rue Brey 13, 75017 Paris France","+33 1-43-80-69-34",http://aufiguig.fr/,"['$$ - $$$', 'Moroccan', 'Healthy', 'Middle Eastern']","['Moroccan', 'Healthy', 'Middle Eastern']","['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner', 'Brunch', 'Late Night', 'Drinks']",No,No,"17th Arr. - Batignolles-Monceau0.2 miles from Arc de Triomphe","#161 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$17 - $28']","['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Table Service', 'Wine and Beer', 'Live Music', 'Family style']",172,,187147
https://www.tripadvisor.com/Restaurant_Review-g187323-d21125123-Reviews-Rotes_Kamel-Berlin.html,d21125123,1,"23/12/2023 09:24:49",4.5,"Rotes Kamel","Hannah-Arendt-Str. 4, 10117 Berlin Germany","+49 30 54033153",http://www.roteskamel.de/,"['$$ - $$$', 'Lebanese', 'Mediterranean', 'Middle Eastern']","['Lebanese', 'Mediterranean', 'Middle Eastern']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"Mitte (Borough)0.2 miles from Brandenburg Gate","#49 of 5,704 Restaurants in Berlin",4.5,4.5,4.5,5,"['$4 - $23']","['Reservations', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Table Service', 'Outdoor Seating']",166,,187323
https://www.tripadvisor.com/Restaurant_Review-g186338-d21130607-Reviews-Grand_Cholan-London_England.html,d21130607,1,"23/12/2023 10:47:15",5,"Grand Cholan","3 Turnberry Quay Pepper Street, London E14 9RD England","+44 20 7515 6888",https://grandcholan.com/,"['$$ - $$$', 'Indian', 'Asian', 'Vegetarian Friendly']",,,,No,No,"1.0 miles from The O2","#145 of 15,809 Restaurants in London",0,0,0,0,,,81,,186338
https://www.tripadvisor.com/Restaurant_Review-g187147-d21261591-Reviews-MoSuke-Paris_Ile_de_France.html,d21261591,1,"24/12/2023 08:37:39",5,MoSuke,"11 rue Raymond Losserand, 75014 Paris France","+33 1 43 20 21 39",https://mosuke-restaurant.com/,"['$$$$', 'French', 'Japanese', 'African']","['French', 'Japanese', 'African', 'Healthy']","['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner']",No,No,"Montparnasse0.4 miles from Quartier Montparnasse","#75 of 14,523 Restaurants in Paris",5,5,5,5,"['$12 - $19']","['Reservations', 'Seating', 'Serves Alcohol', 'Table Service']",335,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d21307266-Reviews-Selva-Paris_Ile_de_France.html,d21307266,1,"24/12/2023 08:40:11",5,Selva,"22 Rue Du Sommerard, 75005 Paris France","+33 9 81 10 21 88",http://www.selva-restaurant.fr/,"['$$ - $$$', 'Peruvian', 'Healthy', 'South American']","['Peruvian', 'South American', 'Colombian', 'Healthy']","['Gluten Free Options']","['Lunch', 'Dinner', 'Drinks']",No,No,"5th Arr. - Pantheon0.1 miles from Latin Quarter","#94 of 14,523 Restaurants in Paris",5,4.5,5,4.5,"['$22 - $55']","['Reservations', 'Outdoor Seating', 'Seating', 'Full Bar', 'Accepts Credit Cards', 'Wine and Beer', 'Digital Payments', 'Family style']",364,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d21389323-Reviews-Pizzamore_Paris-Paris_Ile_de_France.html,d21389323,1,"24/12/2023 08:32:02",5,"Pizzamore Paris","121 Avenue Du Maine, 75014 Paris France","+33 1 71 24 63 99",https://pizzamoreparis.fr/,"['$$$$', 'Italian', 'Pizza', 'Healthy']","['French', 'European']","['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner', 'Drinks', 'Late Night']",No,No,"Montparnasse0.5 miles from Quartier Montparnasse","#27 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$22 - $33']","['Reservations', 'Outdoor Seating', 'Buffet', 'Private Dining', 'Seating', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']",711,,187147
https://www.tripadvisor.com/Restaurant_Review-g187323-d2211760-Reviews-Ristorante_Vinobar_CaliBocca-Berlin.html,d2211760,1,"23/12/2023 09:22:42",4.5,"Ristorante & Vinobar CaliBocca","Schluterstrasse 30, 10629 Berlin Germany","+49 30 72023301",http://www.cali-bocca.com/,"['$$ - $$$', 'Italian', 'Wine Bar', 'Romana']","['Italian', 'Romana', 'Lazio', 'Wine Bar', 'Dining bars']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Dinner', 'Drinks']",No,No,"Charlottenburg0.8 miles from Kurfurstendamm","#32 of 5,705 Restaurants in Berlin",4.5,4.5,4.5,4.5,"['$7 - $31']","['Full Bar', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Accepts Credit Cards', 'Table Service', 'Free Wifi', 'Family style']",345,,187323
https://www.tripadvisor.com/Restaurant_Review-g186338-d2244333-Reviews-Sitara-London_England.html,d2244333,1,"23/12/2023 10:31:19",5,Sitara,"784 Holloway Road Archway, London N19 3JH England","+44 20 7281 0648",http://www.sitaralondon.com/,"['$$ - $$$', 'Indian', 'Vegetarian Friendly', 'Vegan Options']",['Indian'],"['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",['Dinner'],No,No,"Islington1.8 miles from Hampstead Heath","#3 of 15,809 Restaurants in London",3.5,4,4,3.5,"['$5 - $10']","['Delivery', 'Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service']",916,,186338
https://www.tripadvisor.com/Restaurant_Review-g187323-d2304204-Reviews-VOLT-Berlin.html,d2304204,1,"23/12/2023 09:27:02",4.5,VOLT,"Paul-Lincke-Ufer 21, 10999 Berlin Germany","+49 30 338402320",http://restaurant-volt.de/,"['$$$$', 'European', 'Central European', 'Vegetarian Friendly']","['European', 'Central European']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Dinner', 'Late Night', 'Drinks']",No,No,"Friedrichshain-Kreuzberg (Borough)0.9 miles from East Side Gallery","#66 of 5,705 Restaurants in Berlin",4.5,4,4.5,4.5,"['$40 - $84']","['Reservations', 'Outdoor Seating', 'Private Dining', 'Seating', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']",516,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d23100326-Reviews-Bamboo_Leaf-Berlin.html,d23100326,1,"23/12/2023 09:29:49",4.5,"Bamboo Leaf","Nurnberger Strasse 17 Charlottenburg, 10789 Berlin Germany",+493021235844,https://bambooleaf.de/,"['$$ - $$$', 'Japanese', 'Sushi', 'Asian']","['Japanese', 'Asian', 'Vietnamese', 'Japanese Fusion', 'Sushi']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Drinks']",No,No,"Charlottenburg0.2 miles from Kurfurstendamm","#116 of 5,705 Restaurants in Berlin",4.5,4.5,5,4.5,"['$4 - $15']","['Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service', 'Delivery', 'Street Parking', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Free Wifi', 'Family style', 'Non-smoking restaurants']",112,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d23117361-Reviews-Ya_Bayte-Paris_Ile_de_France.html,d23117361,1,"24/12/2023 08:37:26",5,"Ya Bayté","1 rue des Grands Degrés, 75005 Paris France","+33 9 75 92 55 20",http://yabayte.com/,"['$', 'Lebanese', 'Mediterranean', 'Middle Eastern']","['Gastropub', 'French', 'Healthy', 'Dining bars']","['Vegetarian Friendly', 'Gluten Free Options']","['Lunch', 'Dinner']",No,No,"5th Arr. - Pantheon0.1 miles from Cathedrale Notre-Dame de Paris","#73 of 14,523 Restaurants in Paris",5,5,5,5,"['$26 - $61']","['Reservations', 'Seating', 'Table Service', 'Private Dining', 'Parking Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Accepts American Express', 'Accepts Credit Cards']",238,,187147
https://www.tripadvisor.com/Restaurant_Review-g187323-d2315121-Reviews-Saigon_Green-Berlin.html,d2315121,1,"23/12/2023 09:29:05",4.5,"Saigon - Green","Kantstr. 23 Charlottenburg, 10623 Berlin Germany","+49 30 45086342",http://m.facebook.com/pages/category/Pho-Restaurant/Saigon-Green-191216421087972/?locale2=de_DE,"['$', 'Asian', 'Vietnamese', 'Vegetarian Friendly']","['Asian', 'Vietnamese']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night']",No,No,"Charlottenburg0.6 miles from Kurfurstendamm","#85 of 5,705 Restaurants in Berlin",4.5,4,4.5,4.5,"['$7 - $14']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Table Service']",758,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d23206013-Reviews-Oriental_Bowl_Bar_a_couscous-Paris_Ile_de_France.html,d23206013,1,"24/12/2023 08:32:49",5,"Oriental Bowl - Bar à couscous","13 rue de la Huchette Quartier latin, 75005 Paris France","+33 1 46 33 45 02",http://www.oriental-bowl.com/,"['$$ - $$$', 'Healthy', 'Street Food', 'Tunisian']","['Tunisian', 'Healthy', 'Street Food']","['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"5th Arr. - Pantheon0.2 miles from Cathedrale Notre-Dame de Paris","#32 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$8 - $15']","['Accepts Credit Cards', 'Delivery', 'Reservations', 'Seating', 'Accepts American Express', 'Accepts Mastercard', 'Digital Payments', 'Table Service', 'Non-smoking restaurants']",101,,187147
https://www.tripadvisor.com/Restaurant_Review-g187323-d2330249-Reviews-Las_Malvinas_Steakhouse-Berlin.html,d2330249,1,"23/12/2023 09:20:14",4,"Las Malvinas Steakhouse","Barnimstraße 18 ecke Otto-Braun-Straße nähe Alexanderplatz, 10249 Berlin Germany","+49 30 24727004",http://www.steakhaus-lasmalvinas.de/,"['$$ - $$$', 'Steakhouse', 'Grill', 'Argentinean']","['Steakhouse', 'Argentinean', 'Grill']","['Vegetarian Friendly', 'Gluten Free Options']","['Dinner', 'Drinks']",No,No,"Friedrichshain0.5 miles from Alexanderplatz","#185 of 5,705 Restaurants in Berlin",4,4,4,4,"['$17 - $31']","['Gift Cards Available', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Street Parking', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Dog Friendly', 'Family style']",847,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d23451865-Reviews-La_Maison_du_boulevard-Paris_Ile_de_France.html,d23451865,1,"24/12/2023 08:34:18",5,"La Maison du boulevard","40 boulevard de l Hopital, 75005 Paris France","+33 6 52 58 05 62",,"['$$ - $$$', 'French']",['French'],"['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner']",No,No,"5th Arr. - Pantheon0.4 miles from GALERIES, JARDINS, ZOO","#45 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$17 - $39']","['Reservations', 'Seating', 'Serves Alcohol', 'Table Service']",89,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23556965-Reviews-HABILE-Paris_Ile_de_France.html,d23556965,1,"24/12/2023 08:29:26",5,HABILE.,"16 rue de Lancry À l'angle de la rue de Lancry et de la rue Château d'eau, 75010 Paris France","+33 1 44 63 82 62",http://bookings.zenchef.com/results?rid=356281,"['$$ - $$$', 'French', 'Contemporary', 'Healthy']","['French', 'Healthy', 'Contemporary', 'Gastropub', 'Dining bars']","['Vegetarian Friendly']","['Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"Porte-Saint-Martin0.3 miles from Canal Saint-Martin","#5 of 14,523 Restaurants in Paris",0,0,0,0,"['$19 - $83']","['Takeout', 'Reservations', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Delivery', 'Private Dining', 'Wheelchair Accessible', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Dog Friendly', 'Non-smoking restaurants']",186,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23567977-Reviews-B_Better-Paris_Ile_de_France.html,d23567977,1,"24/12/2023 08:32:12",5,B.Better,"26 rue Beautreillis, 75004 Paris France","+33 7 88 37 63 81",http://www.bbetterparis.fr/,"['$$ - $$$', 'Cafe', 'International', 'Barbecue']","['Cafe', 'International', 'Barbecue', 'Healthy', 'Street Food']","['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner', 'Drinks']",No,No,"Le Marais0.2 miles from Place de la Bastille","#29 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$17 - $33']","['Reservations', 'Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service', 'Delivery', 'Takeout', 'Outdoor Seating', 'Private Dining', 'Street Parking', 'Wine and Beer', 'Free Wifi', 'Dog Friendly', 'Gift Cards Available']",89,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23640871-Reviews-Granite_par_Tom_Meyer-Paris_Ile_de_France.html,d23640871,1,"24/12/2023 08:39:17",5,"Granite par Tom Meyer","6 rue Bailleul, 75001 Paris France","+33 1 40 13 64 06",http://granite.paris/,"['$$$$', 'French']",['French'],"['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner']",No,No,"Les Halles0.3 miles from Louvre Museum","#88 of 14,523 Restaurants in Paris",5,4.5,5,4.5,"['$33 - $77']","['Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service', 'Wine and Beer', 'Free Wifi', 'Family style']",152,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23683593-Reviews-Didon-Paris_Ile_de_France.html,d23683593,1,"24/12/2023 08:40:07",5,Didon.,"8 rue du Dragon, 75006 Paris France","+33 1 81 69 63 72",http://didonrestaurant.com/,"['$$$$', 'French', 'Mediterranean', 'Fusion']","['French', 'European']","['Gluten Free Options']","['Lunch', 'Dinner']",No,No,"0.1 miles from Saint Germain des Pres Quarter","#93 of 14,523 Restaurants in Paris",5,4.5,5,4.5,"['$53 - $108']","['Reservations', 'Seating', 'Accepts Mastercard', 'Accepts Visa', 'Wheelchair Accessible', 'Accepts Credit Cards', 'Table Service']",317,,187147
https://www.tripadvisor.com/Restaurant_Review-g187323-d23708621-Reviews-Fit_Green_By_Adriana-Berlin.html,d23708621,1,"23/12/2023 09:32:56",4.5,"Fit & Green By Adriana","Olivaer Platz 20 Ecke Kurfürstendamm, 10707 Berlin Germany","+49 30 76768092",http://fit-organic-by-adriana.business.site/,"['$$ - $$$', 'International', 'Grill', 'Fusion']","['Healthy', 'International', 'Grill', 'Fusion']","['Vegetarian Friendly', 'Vegan Options']","['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Drinks']",No,No,"1.0 miles from Kurfurstendamm","#118 of 5,705 Restaurants in Berlin",4.5,4,4.5,4.5,"['$12 - $31']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Table Service', 'Delivery', 'Street Parking', 'Highchairs Available', 'Full Bar', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Accepts Credit Cards', 'Dog Friendly', 'Family style', 'Gift Cards Available']",94,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d23711433-Reviews-Supermian-Paris_Ile_de_France.html,d23711433,1,"24/12/2023 08:34:58",4.5,Supermian,"86 rue de Richelieu, 75002 Paris France","+33 9 86 15 67 23",http://www.supermian.fr/,['Chinese'],['Chinese'],"['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Breakfast', 'Lunch', 'Dinner', 'Drinks']",No,No,"0.4 miles from Arc de Triomphe","#8,029 of 14,523 Restaurants in Paris",5,4.5,5,5,"['$13 - $21']","['Reservations', 'Serves Alcohol', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Accepts Credit Cards', 'Non-smoking restaurants']",7,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23719011-Reviews-Mache-Paris_Ile_de_France.html,d23719011,1,"24/12/2023 08:33:24",5,Mâche,"61 rue de Chabrol, 75010 Paris France","+33 9 83 40 60 04",http://www.mache.restaurant/,"['$$$$', 'French', 'Healthy']","['French', 'Healthy']","['Vegetarian Friendly']",['Dinner'],No,No,"11th Arr. - Popincourt","#37 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$66 - $110']","['Reservations', 'Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service', 'Private Dining', 'Street Parking', 'Highchairs Available', 'Wheelchair Accessible', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Free Wifi', 'Dog Friendly', 'Family style', 'Non-smoking restaurants', 'Gift Cards Available']",105,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23725238-Reviews-Azur_Cafe-Paris_Ile_de_France.html,d23725238,1,"24/12/2023 08:34:53",5,"Azur Café","63 rue de Ponthieu, 75008 Paris France","+33 1 44 07 05 57",http://azurcafeparis.com/,"['$$ - $$$', 'French', 'Cafe', 'Mediterranean']","['French', 'Mediterranean', 'Turkish', 'Middle Eastern', 'Cafe', 'Healthy']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Breakfast', 'Lunch', 'Brunch', 'Drinks']",No,No,"0.4 miles from Arc de Triomphe","#50 of 14,523 Restaurants in Paris",5,4.5,5,5,"['$13 - $21']","['Seating', 'Accepts Credit Cards', 'Table Service', 'Free Wifi', 'Dog Friendly']",239,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23743149-Reviews-Perception-Paris_Ile_de_France.html,d23743149,1,"24/12/2023 08:33:35",5,Perception,"53 rue Blanche, 75009 Paris France","+33 1 40 35 78 32",http://www.restaurant-perception.com/,"['$$$$', 'French', 'Fusion', 'Healthy']","['French', 'Healthy', 'Fusion']","['Vegetarian Friendly', 'Gluten Free Options']","['Lunch', 'Dinner']",No,No,"9th Arr. - Opera","#39 of 14,523 Restaurants in Paris",5,4.5,5,4.5,"['$22 - $32']","['Reservations', 'Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Free Wifi']",175,,187147
https://www.tripadvisor.com/Restaurant_Review-g186338-d23755559-Reviews-The_Avocado_Show_London_Princes_Street-London_England.html,d23755559,1,"23/12/2023 10:32:13",4,"The Avocado Show - London Princes Street","6 Princes Street, London W1B 2LG England","+44 7594 561103",http://www.theavocadoshow.com/locations/london-princes-street,"['$$ - $$$', 'International', 'European', 'Contemporary']","['Indian', 'Healthy']","['Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']",['Dinner'],No,No,"0.4 miles from Oxford Street","#4,140 of 15,809 Restaurants in London",5,5,5,5,"['$19 - $25']","['Takeout', 'Seating', 'Highchairs Available', 'Accepts Mastercard', 'Accepts Visa', 'Delivery', 'Reservations', 'Wheelchair Accessible', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'BYOB']",78,,186338
https://www.tripadvisor.com/Restaurant_Review-g186338-d23773997-Reviews-The_MAINE_Mayfair-London_England.html,d23773997,1,"23/12/2023 10:44:55",3.5,"The MAINE Mayfair","6 Medici Courtyard At 20 Hanover Square, London W1S 1BR England","+44 20 3432 2192",http://www.themainemayfair.com/,"['$$$$', 'American', 'Steakhouse', 'Seafood']","['American', 'Steakhouse', 'Seafood', 'Contemporary']","['Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options']","['Dinner', 'Drinks']",No,No,"0.0 miles from West End","#5,239 of 15,809 Restaurants in London",4,3.5,3.5,3.5,"['$40 - $120']","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service', 'Wine and Beer', 'Digital Payments', 'Live Music', 'Jazz Bar']",140,,186338
https://www.tripadvisor.com/Restaurant_Review-g187147-d23832251-Reviews-Akira_Back_Paris-Paris_Ile_de_France.html,d23832251,1,"24/12/2023 08:37:07",5,"Akira Back Paris","33 avenue George V, 75008 Paris France","+33 1 53 23 78 50",http://www.akirabackparis.com/fr/,"['$$$$', 'Japanese', 'Healthy', 'Japanese Fusion']","['Japanese', 'Japanese Fusion', 'Healthy']","['Vegetarian Friendly', 'Vegan Options']","['Lunch', 'Dinner', 'Late Night']",No,No,"0.4 miles from Arc de Triomphe","#70 of 14,523 Restaurants in Paris",5,4.5,4.5,5,"['$22 - $44']","['Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Wine and Beer', 'Family style']",182,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23850179-Reviews-Orgueil-Paris_Ile_de_France.html,d23850179,1,"24/12/2023 08:33:18",5,Orgueil,"6 rue Popincourt, 75011 Paris France","+33 1 83 97 34 80",http://www.hubrisgroupe.com/,"['$$$$', 'French', 'Healthy']","['French', 'Healthy']","['Vegetarian Friendly']","['Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"11th Arr. - Popincourt","#36 of 14,523 Restaurants in Paris",5,4.5,5,5,"['$22 - $55']","['Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Wine and Beer', 'Accepts American Express', 'Accepts Visa', 'Digital Payments', 'Dog Friendly', 'Family style', 'Non-smoking restaurants', 'Gift Cards Available']",588,,187147
https://www.tripadvisor.com/Restaurant_Review-g187147-d23855534-Reviews-Le_Comptoir_Boutary-Paris_Ile_de_France.html,d23855534,1,"24/12/2023 08:30:33",5,"Le Comptoir Boutary","32 Rue Catherine De La Rochefoucauld, 75009 Paris France","+33 1 53 16 44 56",http://www.comptoir-boutary.com/,"['$$ - $$$', 'French', 'Healthy']","['French', 'European', 'Healthy']","['Vegetarian Friendly', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night', 'Drinks']",No,No,"Batignolles0.6 miles from Cimetiere de Montmartre","#13 of 14,523 Restaurants in Paris",5,5,5,4.5,"['$17 - $30']","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service', 'Full Bar']",254,,187147
https://www.tripadvisor.com/Restaurant_Review-g187323-d2391125-Reviews-Oyster_Bar_KaDeWe-Berlin.html,d2391125,1,"23/12/2023 09:27:14",4.5,"Oyster Bar KaDeWe","Tauentzienstrasse, 21-24, 10789 Berlin Germany","+49 30 21210",https://www.kadewe.de/store/restaurants_bars.html,"['$$ - $$$', 'Seafood', 'International', 'European']","['Seafood', 'European', 'International']","['Gluten Free Options']","['Lunch', 'Drinks']",No,No,"Schoneberg0.3 miles from Kurfurstendamm","#68 of 5,705 Restaurants in Berlin",4.5,4,4.5,4,"['$3 - $440']","['Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Table Service', 'Parking Available', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Accepts Credit Cards']",406,,187323
https://www.tripadvisor.com/Restaurant_Review-g187323-d2401778-Reviews-Asteria_Prenzlauer_Berg-Berlin.html,d2401778,1,"23/12/2023 09:28:10",4.5,"Asteria Prenzlauer Berg","Schoenhauser Allee 143, 10435 Berlin Germany","+49 30 40053571",https://www.facebook.com/asteria.restaurant/,"['$$ - $$$', 'Mediterranean', 'European', 'Greek']","['Mediterranean', 'European', 'Greek']","['Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']","['Lunch', 'Dinner', 'Late Night']",No,No,"Prenzlauer Berg1.0 miles from Memorial of the Berlin Wall","#76 of 5,705 Restaurants in Berlin",4.5,4,4,4.5,"['$3 - $19']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Table Service', 'Wheelchair Accessible', 'Live Music']",609,,187323
https://www.tripadvisor.com/Restaurant_Review-g187147-d24053677-Reviews-La_Sorbonne-Paris_Ile_de_France.html,d24053677,1,"24/12/2023 08:38:05",5,"La Sorbonne","78 Av. Du Dr Arnold Netter, 75012 Paris France","+33 9 53 47 14 84",,"['$$ - $$$', 'French', 'Moroccan', 'Bar']","['French', 'Bar', 'Gastropub', 'Dining bars', 'Moroccan', 'Healthy', 'Middle Eastern', 'Mediterranean']","['Vegetarian Friendly']","['Breakfast', 'Lunch', 'Dinner', 'Drinks']",No,No,"Bastille / Oberkampf0.1 miles from Place de la Bastille","#76 of 14,523 Restaurants in Paris",5,5,5,5,"['$10 - $20']","['Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Table Service']",167,,187147
